,Name,Country,Runs,Mins,BF,4s,6s,SR,POS,Dismissal,Inns,Opposition,Ground,Date
1018,Jacques Kallis,South Africa,DNB,-,-,-,-,-,-,-,4,v West Indies,Centurion,16 Jan 2004
1019,Jacques Kallis,South Africa,92,239,177,11,3,51.97,4,caught,1,v New Zealand,Hamilton,10 Mar 2004
1020,Jacques Kallis,South Africa,150*,406,312,19,0,48.07,4,not out,3,v New Zealand,Hamilton,10 Mar 2004
1021,Jacques Kallis,South Africa,40,152,116,7,0,34.48,4,caught,1,v New Zealand,Auckland,18 Mar 2004
1022,Jacques Kallis,South Africa,71,165,127,11,1,55.90,4,lbw,3,v New Zealand,Auckland,18 Mar 2004
1023,Jacques Kallis,South Africa,0,16,10,0,0,0.00,6,caught,2,v New Zealand,Wellington,26 Mar 2004
1024,Jacques Kallis,South Africa,1,11,9,0,0,11.11,4,lbw,4,v New Zealand,Wellington,26 Mar 2004
1025,Jacques Kallis,South Africa,59,84,78,9,1,75.64,4,caught,2,v Sri Lanka,Galle,4 Aug 2004
1026,Jacques Kallis,South Africa,52*,159,129,6,0,40.31,4,not out,4,v Sri Lanka,Galle,4 Aug 2004
1027,Jacques Kallis,South Africa,13,71,57,0,0,22.80,5,bowled,2,v Sri Lanka,Colombo (SSC),11 Aug 2004
1028,Jacques Kallis,South Africa,3,9,6,0,0,50.00,4,caught,4,v Sri Lanka,Colombo (SSC),11 Aug 2004
1029,Jacques Kallis,South Africa,37,129,108,3,0,34.25,4,lbw,1,v India,Kanpur,20 Nov 2004
1030,Jacques Kallis,South Africa,28*,122,112,1,0,25.00,4,not out,3,v India,Kanpur,20 Nov 2004
1031,Jacques Kallis,South Africa,121,399,259,12,0,46.71,4,bowled,1,v India,Kolkata,28 Nov 2004
1032,Jacques Kallis,South Africa,55,133,98,4,0,56.12,4,caught,3,v India,Kolkata,28 Nov 2004
1033,Jacques Kallis,South Africa,0,14,7,0,0,0.00,4,bowled,1,v England,Port Elizabeth,17 Dec 2004
1034,Jacques Kallis,South Africa,61,167,113,9,0,53.98,4,lbw,3,v England,Port Elizabeth,17 Dec 2004
1035,Jacques Kallis,South Africa,162,364,264,21,1,61.36,4,caught,2,v England,Durban,26 Dec 2004
1036,Jacques Kallis,South Africa,10,21,23,1,0,43.47,5,caught,4,v England,Durban,26 Dec 2004
1037,Jacques Kallis,South Africa,149,493,334,11,0,44.61,4,caught,1,v England,Cape Town,2 Jan 2005
1038,Jacques Kallis,South Africa,66,250,134,5,1,49.25,4,run out,3,v England,Cape Town,2 Jan 2005
1039,Jacques Kallis,South Africa,33,86,68,4,1,48.52,4,bowled,2,v England,Johannesburg,13 Jan 2005
1040,Jacques Kallis,South Africa,0,1,1,0,0,0.00,4,caught,4,v England,Johannesburg,13 Jan 2005
1041,Jacques Kallis,South Africa,8,33,23,1,0,34.78,4,bowled,1,v England,Centurion,21 Jan 2005
1042,Jacques Kallis,South Africa,136*,277,217,16,1,62.67,4,not out,3,v England,Centurion,21 Jan 2005
1043,Jacques Kallis,South Africa,54,42,25,3,5,216.00,4,caught,2,v Zimbabwe,Cape Town,4 Mar 2005
1044,Jacques Kallis,South Africa,58,135,106,5,2,54.71,7,bowled,2,v Zimbabwe,Centurion,11 Mar 2005
1045,Jacques Kallis,South Africa,0,2,2,0,0,0.00,4,bowled,2,v West Indies,Georgetown,31 Mar 2005
1046,Jacques Kallis,South Africa,109*,411,346,15,0,31.50,4,not out,3,v West Indies,Georgetown,31 Mar 2005
1047,Jacques Kallis,South Africa,39,160,131,6,0,29.77,4,lbw,2,v West Indies,Port of Spain,8 Apr 2005
1048,Jacques Kallis,South Africa,19*,34,20,3,0,95.00,4,not out,4,v West Indies,Port of Spain,8 Apr 2005
1049,Jacques Kallis,South Africa,78,230,156,4,0,50.00,4,caught,2,v West Indies,Bridgetown,21 Apr 2005
1050,Jacques Kallis,South Africa,147,394,287,14,1,51.21,4,caught,1,v West Indies,St John's,29 Apr 2005
1051,Jacques Kallis,South Africa,DNB,-,-,-,-,-,-,-,3,v West Indies,St John's,29 Apr 2005
1052,Jacques Kallis,South Africa,44,125,94,8,0,46.80,5,caught,2,v Australia,Sydney,14 Oct 2005
1053,Jacques Kallis,South Africa,39*,109,85,3,1,45.88,5,not out,4,v Australia,Sydney,14 Oct 2005
1054,Jacques Kallis,South Africa,23,108,91,2,0,25.27,4,bowled,2,v Australia,Melbourne,26 Dec 2005
1055,Jacques Kallis,South Africa,9,39,26,2,0,34.61,4,caught,4,v Australia,Melbourne,26 Dec 2005
1056,Jacques Kallis,South Africa,111,361,275,17,0,40.36,4,caught,1,v Australia,Sydney,2 Jan 2006
1057,Jacques Kallis,South Africa,50*,180,96,3,0,52.08,4,not out,3,v Australia,Sydney,2 Jan 2006
1058,Jacques Kallis,South Africa,6,10,12,0,0,50.00,4,caught,1,v Australia,Cape Town,16 Mar 2006
1059,Jacques Kallis,South Africa,36,86,50,5,0,72.00,4,caught,3,v Australia,Cape Town,16 Mar 2006
1060,Jacques Kallis,South Africa,114,344,223,17,0,51.12,4,caught,2,v Australia,Durban,24 Mar 2006
1061,Jacques Kallis,South Africa,7,32,32,1,0,21.87,4,lbw,4,v Australia,Durban,24 Mar 2006
1062,Jacques Kallis,South Africa,37,123,92,6,0,40.21,4,bowled,1,v Australia,Johannesburg,31 Mar 2006
1063,Jacques Kallis,South Africa,27,125,82,4,0,32.92,4,lbw,3,v Australia,Johannesburg,31 Mar 2006
1064,Jacques Kallis,South Africa,38,128,99,7,0,38.38,4,bowled,1,v New Zealand,Centurion,15 Apr 2006
1065,Jacques Kallis,South Africa,62,202,159,8,0,38.99,4,caught,3,v New Zealand,Centurion,15 Apr 2006
1066,Jacques Kallis,South Africa,71,191,170,7,0,41.76,4,caught,2,v New Zealand,Cape Town,27 Apr 2006
1067,Jacques Kallis,South Africa,9,51,39,1,0,23.07,4,bowled,2,v New Zealand,Johannesburg,5 May 2006
1068,Jacques Kallis,South Africa,13,39,28,2,0,46.42,4,caught,4,v New Zealand,Johannesburg,5 May 2006
1069,Jacques Kallis,South Africa,12,21,14,3,0,85.71,4,caught,2,v India,Johannesburg,15 Dec 2006
1070,Jacques Kallis,South Africa,27,108,72,4,0,37.50,4,caught,4,v India,Johannesburg,15 Dec 2006
1071,Jacques Kallis,South Africa,54,162,128,8,0,42.18,4,caught,2,v India,Cape Town,2 Jan 2007
1072,Jacques Kallis,South Africa,32,152,90,2,0,35.55,5,caught,4,v India,Cape Town,2 Jan 2007
1073,Jacques Kallis,South Africa,18,53,44,4,0,40.90,4,caught,2,v Pakistan,Centurion,11 Jan 2007
1074,Jacques Kallis,South Africa,60*,133,123,6,0,48.78,5,not out,4,v Pakistan,Centurion,11 Jan 2007
1075,Jacques Kallis,South Africa,24,97,56,2,0,42.85,4,caught,1,v Pakistan,Port Elizabeth,19 Jan 2007
1076,Jacques Kallis,South Africa,91,293,226,8,0,40.26,4,lbw,3,v Pakistan,Port Elizabeth,19 Jan 2007
1077,Jacques Kallis,South Africa,28,91,60,3,0,46.66,4,caught,2,v Pakistan,Cape Town,26 Jan 2007
1078,Jacques Kallis,South Africa,51,206,149,7,0,34.22,5,bowled,4,v Pakistan,Cape Town,26 Jan 2007
1079,Jacques Kallis,South Africa,155,304,249,19,0,62.24,4,caught,1,v Pakistan,Karachi,1 Oct 2007
1080,Jacques Kallis,South Africa,100*,291,201,4,1,49.75,4,not out,3,v Pakistan,Karachi,1 Oct 2007
1081,Jacques Kallis,South Africa,59,159,115,8,1,51.30,4,lbw,1,v Pakistan,Lahore,8 Oct 2007
1082,Jacques Kallis,South Africa,107*,358,242,8,0,44.21,4,not out,3,v Pakistan,Lahore,8 Oct 2007
1083,Jacques Kallis,South Africa,29,86,65,5,0,44.61,4,caught,1,v New Zealand,Johannesburg,8 Nov 2007
1084,Jacques Kallis,South Africa,186,383,262,25,3,70.99,4,caught,3,v New Zealand,Johannesburg,8 Nov 2007
1085,Jacques Kallis,South Africa,131,221,177,17,2,74.01,4,lbw,2,v New Zealand,Centurion,16 Nov 2007
1086,Jacques Kallis,South Africa,0,10,6,0,0,0.00,4,caught,2,v West Indies,Port Elizabeth,26 Dec 2007
1087,Jacques Kallis,South Africa,85,188,126,9,0,67.46,4,caught,4,v West Indies,Port Elizabeth,26 Dec 2007
1088,Jacques Kallis,South Africa,36,79,72,4,0,50.00,4,caught,2,v West Indies,Cape Town,2 Jan 2008
1089,Jacques Kallis,South Africa,22*,41,26,3,0,84.61,4,not out,4,v West Indies,Cape Town,2 Jan 2008
1090,Jacques Kallis,South Africa,74,127,101,13,0,73.26,4,caught,2,v West Indies,Durban,10 Jan 2008
1091,Jacques Kallis,South Africa,17,74,49,2,0,34.69,4,bowled,2,v Bangladesh,Dhaka,22 Feb 2008
1092,Jacques Kallis,South Africa,7,43,27,0,0,25.92,4,caught,4,v Bangladesh,Dhaka,22 Feb 2008
1093,Jacques Kallis,South Africa,39*,146,120,0,0,32.50,4,not out,1,v Bangladesh,Chattogram,29 Feb 2008
1094,Jacques Kallis,South Africa,13,57,42,1,0,30.95,4,caught,1,v India,Chennai,26 Mar 2008
1095,Jacques Kallis,South Africa,19,69,40,1,0,47.50,4,caught,3,v India,Chennai,26 Mar 2008
1096,Jacques Kallis,South Africa,132,359,275,14,1,48.00,4,bowled,2,v India,Ahmedabad,3 Apr 2008
1097,Jacques Kallis,South Africa,1,22,7,0,0,14.28,4,bowled,1,v India,Kanpur,11 Apr 2008
1098,Jacques Kallis,South Africa,15,83,45,1,0,33.33,4,caught,3,v India,Kanpur,11 Apr 2008
1099,Jacques Kallis,South Africa,7,35,19,1,0,36.84,4,caught,2,v England,Lord's,10 Jul 2008
1100,Jacques Kallis,South Africa,13,56,52,2,0,25.00,4,bowled,3,v England,Lord's,10 Jul 2008
1101,Jacques Kallis,South Africa,4,12,14,1,0,28.57,4,bowled,2,v England,Leeds,18 Jul 2008
1102,Jacques Kallis,South Africa,DNB,-,-,-,-,-,-,-,4,v England,Leeds,18 Jul 2008
1103,Jacques Kallis,South Africa,64,141,114,9,0,56.14,5,bowled,2,v England,Birmingham,30 Jul 2008
1104,Jacques Kallis,South Africa,5,11,7,1,0,71.42,4,lbw,4,v England,Birmingham,30 Jul 2008
1105,Jacques Kallis,South Africa,2,8,5,0,0,40.00,4,lbw,1,v England,The Oval,7 Aug 2008
1106,Jacques Kallis,South Africa,9,88,57,1,0,15.78,4,caught,3,v England,The Oval,7 Aug 2008
1107,Jacques Kallis,South Africa,16,56,35,4,0,45.71,4,caught,1,v Bangladesh,Bloemfontein,19 Nov 2008
1108,Jacques Kallis,South Africa,24,108,72,2,0,33.33,4,bowled,2,v Bangladesh,Centurion,26 Nov 2008
1109,Jacques Kallis,South Africa,63,162,111,6,1,56.75,4,caught,2,v Australia,Perth,17 Dec 2008
1110,Jacques Kallis,South Africa,57,155,106,4,2,53.77,4,caught,4,v Australia,Perth,17 Dec 2008
1111,Jacques Kallis,South Africa,26,81,53,2,0,49.05,4,caught,2,v Australia,Melbourne,26 Dec 2008
1112,Jacques Kallis,South Africa,DNB,-,-,-,-,-,-,-,4,v Australia,Melbourne,26 Dec 2008
1113,Jacques Kallis,South Africa,37,64,55,6,0,67.27,4,caught,2,v Australia,Sydney,3 Jan 2009
1114,Jacques Kallis,South Africa,4,23,13,0,0,30.76,4,caught,4,v Australia,Sydney,3 Jan 2009
1115,Jacques Kallis,South Africa,27,66,44,4,0,61.36,4,caught,2,v Australia,Johannesburg,26 Feb 2009
1116,Jacques Kallis,South Africa,45,174,139,4,0,32.37,4,bowled,4,v Australia,Johannesburg,26 Feb 2009
1117,Jacques Kallis,South Africa,22,117,78,5,0,28.20,4,caught,2,v Australia,Durban,6 Mar 2009
1118,Jacques Kallis,South Africa,93,246,175,13,0,53.14,3,caught,4,v Australia,Durban,6 Mar 2009
1119,Jacques Kallis,South Africa,102,269,163,14,2,62.57,4,caught,2,v Australia,Cape Town,19 Mar 2009
1120,Jacques Kallis,South Africa,120,306,225,16,1,53.33,4,caught,1,v England,Centurion,16 Dec 2009
1121,Jacques Kallis,South Africa,4,45,32,0,0,12.50,5,caught,3,v England,Centurion,16 Dec 2009
1122,Jacques Kallis,South Africa,75,197,132,7,0,56.81,4,caught,1,v England,Durban,26 Dec 2009
1123,Jacques Kallis,South Africa,3,4,4,0,0,75.00,4,bowled,3,v England,Durban,26 Dec 2009
1124,Jacques Kallis,South Africa,108,266,189,11,0,57.14,4,caught,1,v England,Cape Town,3 Jan 2010
1125,Jacques Kallis,South Africa,46,155,96,5,0,47.91,4,caught,3,v England,Cape Town,3 Jan 2010
1126,Jacques Kallis,South Africa,7,41,24,0,0,29.16,4,caught,2,v England,Johannesburg,14 Jan 2010
1127,Jacques Kallis,South Africa,173,419,351,15,2,49.28,4,caught,1,v India,Nagpur,6 Feb 2010
1128,Jacques Kallis,South Africa,10,52,26,1,0,38.46,4,caught,1,v India,Kolkata,14 Feb 2010
1129,Jacques Kallis,South Africa,20,66,47,3,0,42.55,4,caught,3,v India,Kolkata,14 Feb 2010
1130,Jacques Kallis,South Africa,28,-,65,1,0,43.07,4,lbw,1,v West Indies,Port of Spain,10 Jun 2010
1131,Jacques Kallis,South Africa,40,-,67,4,1,59.70,4,lbw,3,v West Indies,Port of Spain,10 Jun 2010
1132,Jacques Kallis,South Africa,110,-,227,12,1,48.45,4,caught,1,v West Indies,Basseterre,18 Jun 2010
1133,Jacques Kallis,South Africa,62*,-,128,6,1,48.43,4,not out,3,v West Indies,Basseterre,18 Jun 2010
1134,Jacques Kallis,South Africa,43,-,86,4,0,50.00,5,bowled,2,v West Indies,Bridgetown,26 Jun 2010
1135,Jacques Kallis,South Africa,0*,-,15,0,0,0.00,4,not out,4,v West Indies,Bridgetown,26 Jun 2010
1136,Jacques Kallis,South Africa,73,249,156,6,0,46.79,4,caught,1,v Pakistan,Dubai (DSC),12 Nov 2010
1137,Jacques Kallis,South Africa,135*,280,218,8,4,61.92,4,not out,3,v Pakistan,Dubai (DSC),12 Nov 2010
1138,Jacques Kallis,South Africa,105,225,147,12,3,71.42,4,bowled,1,v Pakistan,Abu Dhabi,20 Nov 2010
1139,Jacques Kallis,South Africa,10,45,37,0,0,27.02,4,caught,3,v Pakistan,Abu Dhabi,20 Nov 2010
1140,Jacques Kallis,South Africa,201*,389,270,15,5,74.44,4,not out,2,v India,Centurion,16 Dec 2010
1141,Jacques Kallis,South Africa,10,27,17,2,0,58.82,4,run out,2,v India,Durban,26 Dec 2010
1142,Jacques Kallis,South Africa,17,77,52,2,0,32.69,4,caught,4,v India,Durban,26 Dec 2010
1143,Jacques Kallis,South Africa,161,459,291,19,0,55.32,4,caught,1,v India,Cape Town,2 Jan 2011
1144,Jacques Kallis,South Africa,109*,380,240,8,0,45.41,5,not out,3,v India,Cape Town,2 Jan 2011
1145,Jacques Kallis,South Africa,0,6,4,0,0,0.00,4,caught,2,v Australia,Cape Town,9 Nov 2011
1146,Jacques Kallis,South Africa,2*,14,6,0,0,33.33,4,not out,4,v Australia,Cape Town,9 Nov 2011
1147,Jacques Kallis,South Africa,54,64,41,8,2,131.70,4,caught,1,v Australia,Johannesburg,17 Nov 2011
1148,Jacques Kallis,South Africa,2,31,19,0,0,10.52,4,caught,3,v Australia,Johannesburg,17 Nov 2011
1149,Jacques Kallis,South Africa,31,78,56,5,0,55.35,5,caught,2,v Sri Lanka,Centurion,15 Dec 2011
1150,Jacques Kallis,South Africa,0,7,3,0,0,0.00,4,caught,2,v Sri Lanka,Durban,26 Dec 2011
1151,Jacques Kallis,South Africa,0,17,7,0,0,0.00,4,caught,4,v Sri Lanka,Durban,26 Dec 2011
1152,Jacques Kallis,South Africa,224,434,325,31,1,68.92,4,caught,1,v Sri Lanka,Cape Town,3 Jan 2012
1153,Jacques Kallis,South Africa,DNB,-,-,-,-,-,-,-,4,v Sri Lanka,Cape Town,3 Jan 2012
1154,Jacques Kallis,South Africa,0,7,2,0,0,0.00,4,caught,1,v New Zealand,Dunedin,7 Mar 2012
1155,Jacques Kallis,South Africa,113,380,263,16,0,42.96,4,caught,3,v New Zealand,Dunedin,7 Mar 2012
1156,Jacques Kallis,South Africa,6,10,7,0,1,85.71,5,caught,2,v New Zealand,Hamilton,15 Mar 2012
1157,Jacques Kallis,South Africa,DNB,-,-,-,-,-,-,-,4,v New Zealand,Hamilton,15 Mar 2012
1158,Jacques Kallis,South Africa,182*,434,326,23,1,55.82,4,not out,2,v England,The Oval,19 Jul 2012
1159,Jacques Kallis,South Africa,19,38,30,4,0,63.33,4,caught,1,v England,Leeds,2 Aug 2012
1160,Jacques Kallis,South Africa,27,50,32,2,1,84.37,5,caught,3,v England,Leeds,2 Aug 2012
1161,Jacques Kallis,South Africa,3,14,9,0,0,33.33,4,caught,1,v England,Lord's,16 Aug 2012
1162,Jacques Kallis,South Africa,31,91,58,5,0,53.44,4,lbw,3,v England,Lord's,16 Aug 2012
1163,Jacques Kallis,South Africa,147,349,274,14,1,53.64,4,caught,1,v Australia,Brisbane,9 Nov 2012
1164,Jacques Kallis,South Africa,49,123,91,5,1,53.84,4,caught,3,v Australia,Brisbane,9 Nov 2012
1165,Jacques Kallis,South Africa,58,109,93,10,1,62.36,9,caught,2,v Australia,Adelaide,22 Nov 2012
1166,Jacques Kallis,South Africa,46,149,110,6,0,41.81,7,caught,4,v Australia,Adelaide,22 Nov 2012
1167,Jacques Kallis,South Africa,2,8,7,0,0,28.57,4,bowled,1,v Australia,Perth,30 Nov 2012
1168,Jacques Kallis,South Africa,37,91,65,5,0,56.92,4,caught,3,v Australia,Perth,30 Nov 2012
1169,Jacques Kallis,South Africa,60,110,89,5,2,67.41,4,caught,2,v New Zealand,Cape Town,2 Jan 2013
1170,Jacques Kallis,South Africa,8,20,11,2,0,72.72,4,caught,1,v New Zealand,Port Elizabeth,11 Jan 2013
1171,Jacques Kallis,South Africa,50,82,78,9,0,64.10,4,caught,1,v Pakistan,Johannesburg,1 Feb 2013
1172,Jacques Kallis,South Africa,7,15,13,1,0,53.84,4,caught,3,v Pakistan,Johannesburg,1 Feb 2013
1173,Jacques Kallis,South Africa,2,36,19,0,0,10.52,5,lbw,2,v Pakistan,Cape Town,14 Feb 2013
1174,Jacques Kallis,South Africa,21,29,30,3,0,70.00,4,lbw,4,v Pakistan,Cape Town,14 Feb 2013
1175,Jacques Kallis,South Africa,5,46,28,0,0,17.85,4,caught,1,v Pakistan,Abu Dhabi,14 Oct 2013
1176,Jacques Kallis,South Africa,0,4,5,0,0,0.00,4,lbw,3,v Pakistan,Abu Dhabi,14 Oct 2013
1177,Jacques Kallis,South Africa,7,37,30,0,0,23.33,4,lbw,2,v Pakistan,Dubai (DSC),23 Oct 2013
1178,Jacques Kallis,South Africa,0,2,1,0,0,0.00,4,lbw,2,v India,Johannesburg,18 Dec 2013
1179,Jacques Kallis,South Africa,34,54,37,6,0,91.89,5,lbw,4,v India,Johannesburg,18 Dec 2013
1180,Jacques Kallis,South Africa,115,393,316,13,0,36.39,4,caught,2,v India,Durban,26 Dec 2013
1181,Jacques Kallis,South Africa,DNB,-,-,-,-,-,-,-,4,v India,Durban,26 Dec 2013
1182,Inzamam Ul-Haq,Pakistan,8*,24,14,1,0,57.14,6,not out,1,v England,Birmingham,4 Jun 1992
1183,Inzamam Ul-Haq,Pakistan,0,2,2,0,0,0.00,6,caught,2,v England,Lord's,18 Jun 1992
1184,Inzamam Ul-Haq,Pakistan,8,35,24,1,0,33.33,6,run out,4,v England,Lord's,18 Jun 1992
1185,Inzamam Ul-Haq,Pakistan,26,78,51,2,0,50.98,7,caught,1,v England,Manchester,2 Jul 1992
1186,Inzamam Ul-Haq,Pakistan,DNB,-,-,-,-,-,-,-,3,v England,Manchester,2 Jul 1992
1187,Inzamam Ul-Haq,Pakistan,5,26,19,1,0,26.31,6,caught,1,v England,Leeds,23 Jul 1992
1188,Inzamam Ul-Haq,Pakistan,19,68,41,1,0,46.34,6,caught,3,v England,Leeds,23 Jul 1992
1189,Inzamam Ul-Haq,Pakistan,23,55,39,3,0,58.97,6,caught,1,v New Zealand,Hamilton,2 Jan 1993
1190,Inzamam Ul-Haq,Pakistan,75,155,133,9,0,56.39,6,lbw,3,v New Zealand,Hamilton,2 Jan 1993
1191,Inzamam Ul-Haq,Pakistan,10,31,20,2,0,50.00,3,lbw,2,v West Indies,Port of Spain,16 Apr 1993
1192,Inzamam Ul-Haq,Pakistan,6,28,16,1,0,37.50,3,lbw,4,v West Indies,Port of Spain,16 Apr 1993
1193,Inzamam Ul-Haq,Pakistan,7,22,18,0,0,38.88,5,lbw,2,v West Indies,Bridgetown,23 Apr 1993
1194,Inzamam Ul-Haq,Pakistan,26,74,60,2,0,43.33,7,lbw,3,v West Indies,Bridgetown,23 Apr 1993
1195,Inzamam Ul-Haq,Pakistan,123,314,225,11,1,54.66,6,caught,2,v West Indies,St John's,1 May 1993
1196,Inzamam Ul-Haq,Pakistan,21,71,55,3,0,38.18,3,caught,1,v Zimbabwe,Karachi,1 Dec 1993
1197,Inzamam Ul-Haq,Pakistan,57*,120,76,2,0,75.00,2,not out,3,v Zimbabwe,Karachi,1 Dec 1993
1198,Inzamam Ul-Haq,Pakistan,38,113,81,5,0,46.91,3,bowled,1,v Zimbabwe,Rawalpindi,9 Dec 1993
1199,Inzamam Ul-Haq,Pakistan,14,69,52,0,0,26.92,3,bowled,3,v Zimbabwe,Rawalpindi,9 Dec 1993
1200,Inzamam Ul-Haq,Pakistan,33,82,54,6,0,61.11,3,bowled,1,v Zimbabwe,Lahore,16 Dec 1993
1201,Inzamam Ul-Haq,Pakistan,DNB,-,-,-,-,-,-,-,3,v Zimbabwe,Lahore,16 Dec 1993
1202,Inzamam Ul-Haq,Pakistan,43,118,92,5,0,46.73,7,caught,2,v New Zealand,Auckland,10 Feb 1994
1203,Inzamam Ul-Haq,Pakistan,20*,64,44,2,0,45.45,6,not out,4,v New Zealand,Auckland,10 Feb 1994
1204,Inzamam Ul-Haq,Pakistan,135*,251,195,19,1,69.23,6,not out,2,v New Zealand,Wellington,17 Feb 1994
1205,Inzamam Ul-Haq,Pakistan,5,11,9,1,0,55.55,6,caught,1,v New Zealand,Christchurch,24 Feb 1994
1206,Inzamam Ul-Haq,Pakistan,20,66,39,1,1,51.28,7,caught,3,v New Zealand,Christchurch,24 Feb 1994
1207,Inzamam Ul-Haq,Pakistan,81,166,130,10,0,62.30,6,caught,1,v Sri Lanka,Colombo (PSS),9 Aug 1994
1208,Inzamam Ul-Haq,Pakistan,7*,33,29,0,0,24.13,6,not out,3,v Sri Lanka,Colombo (PSS),9 Aug 1994
1209,Inzamam Ul-Haq,Pakistan,100*,197,125,13,0,80.00,7,not out,2,v Sri Lanka,Kandy,26 Aug 1994
1210,Inzamam Ul-Haq,Pakistan,9,44,39,1,0,23.07,6,caught,2,v Australia,Karachi,28 Sep 1994
1211,Inzamam Ul-Haq,Pakistan,58*,155,89,7,0,65.16,8,not out,4,v Australia,Karachi,28 Sep 1994
1212,Inzamam Ul-Haq,Pakistan,14,59,40,1,0,35.00,6,lbw,2,v Australia,Rawalpindi,5 Oct 1994
1213,Inzamam Ul-Haq,Pakistan,0,2,1,0,0,0.00,6,lbw,3,v Australia,Rawalpindi,5 Oct 1994
1214,Inzamam Ul-Haq,Pakistan,66,174,145,13,0,45.51,3,lbw,1,v Australia,Lahore,1 Nov 1994
1215,Inzamam Ul-Haq,Pakistan,3,14,12,0,0,25.00,3,caught,3,v Australia,Lahore,1 Nov 1994
1216,Inzamam Ul-Haq,Pakistan,19,34,27,4,0,70.37,6,bowled,2,v South Africa,Johannesburg,19 Jan 1995
1217,Inzamam Ul-Haq,Pakistan,95,254,179,16,0,53.07,5,caught,4,v South Africa,Johannesburg,19 Jan 1995
1218,Inzamam Ul-Haq,Pakistan,71,253,197,8,0,36.04,8,caught,2,v Zimbabwe,Harare,31 Jan 1995
1219,Inzamam Ul-Haq,Pakistan,65,121,98,8,0,66.32,6,caught,3,v Zimbabwe,Harare,31 Jan 1995
1220,Inzamam Ul-Haq,Pakistan,47,100,83,7,1,56.62,7,lbw,2,v Zimbabwe,Bulawayo,7 Feb 1995
1221,Inzamam Ul-Haq,Pakistan,DNB,-,-,-,-,-,-,-,4,v Zimbabwe,Bulawayo,7 Feb 1995
1222,Inzamam Ul-Haq,Pakistan,101,205,168,12,2,60.11,6,caught,1,v Zimbabwe,Harare,15 Feb 1995
1223,Inzamam Ul-Haq,Pakistan,83,249,180,12,0,46.11,3,caught,3,v Zimbabwe,Harare,15 Feb 1995
1224,Inzamam Ul-Haq,Pakistan,95,292,216,12,0,43.98,4,lbw,1,v Sri Lanka,Peshawar,8 Sep 1995
1225,Inzamam Ul-Haq,Pakistan,50,158,107,6,0,46.72,5,bowled,2,v Sri Lanka,Faisalabad,15 Sep 1995
1226,Inzamam Ul-Haq,Pakistan,26,114,49,2,0,53.06,4,caught,4,v Sri Lanka,Faisalabad,15 Sep 1995
1227,Inzamam Ul-Haq,Pakistan,21,61,55,2,0,38.18,4,bowled,2,v Sri Lanka,Sialkot,22 Sep 1995
1228,Inzamam Ul-Haq,Pakistan,0,2,2,0,0,0.00,4,caught,4,v Sri Lanka,Sialkot,22 Sep 1995
1229,Inzamam Ul-Haq,Pakistan,5,37,33,0,0,15.15,5,caught,2,v Australia,Brisbane,9 Nov 1995
1230,Inzamam Ul-Haq,Pakistan,62,181,142,3,0,43.66,4,caught,3,v Australia,Brisbane,9 Nov 1995
1231,Inzamam Ul-Haq,Pakistan,27,88,61,2,0,44.26,5,caught,2,v Australia,Hobart,17 Nov 1995
1232,Inzamam Ul-Haq,Pakistan,40,111,92,3,0,43.47,4,lbw,4,v Australia,Hobart,17 Nov 1995
1233,Inzamam Ul-Haq,Pakistan,39,96,110,3,0,35.45,4,caught,1,v Australia,Sydney,30 Nov 1995
1234,Inzamam Ul-Haq,Pakistan,59,162,135,7,0,43.70,6,caught,3,v Australia,Sydney,30 Nov 1995
1235,Inzamam Ul-Haq,Pakistan,0,15,11,0,0,0.00,4,lbw,1,v New Zealand,Christchurch,8 Dec 1995
1236,Inzamam Ul-Haq,Pakistan,82,156,141,13,0,58.15,4,caught,3,v New Zealand,Christchurch,8 Dec 1995
1237,Inzamam Ul-Haq,Pakistan,148,299,218,18,1,67.88,4,bowled,1,v England,Lord's,25 Jul 1996
1238,Inzamam Ul-Haq,Pakistan,70,187,148,9,0,47.29,5,caught,3,v England,Lord's,25 Jul 1996
1239,Inzamam Ul-Haq,Pakistan,2,11,10,0,0,20.00,4,caught,1,v England,Leeds,8 Aug 1996
1240,Inzamam Ul-Haq,Pakistan,65,94,83,9,0,78.31,4,caught,3,v England,Leeds,8 Aug 1996
1241,Inzamam Ul-Haq,Pakistan,35,111,80,3,0,43.75,4,caught,2,v England,The Oval,22 Aug 1996
1242,Inzamam Ul-Haq,Pakistan,DNB,-,-,-,-,-,-,-,4,v England,The Oval,22 Aug 1996
1243,Inzamam Ul-Haq,Pakistan,0,6,5,0,0,0.00,4,caught,2,v New Zealand,Lahore,21 Nov 1996
1244,Inzamam Ul-Haq,Pakistan,14,30,22,2,0,63.63,4,caught,4,v New Zealand,Lahore,21 Nov 1996
1245,Inzamam Ul-Haq,Pakistan,1,5,4,0,0,25.00,5,caught,2,v New Zealand,Rawalpindi,28 Nov 1996
1246,Inzamam Ul-Haq,Pakistan,12,50,41,1,0,29.26,5,caught,2,v Sri Lanka,Colombo (RPS),19 Apr 1997
1247,Inzamam Ul-Haq,Pakistan,43,187,134,3,0,32.08,5,caught,2,v Sri Lanka,Colombo (SSC),26 Apr 1997
1248,Inzamam Ul-Haq,Pakistan,54*,130,85,7,0,63.52,5,not out,4,v Sri Lanka,Colombo (SSC),26 Apr 1997
